riskAllele	pValue	pValueAnnotation	riskFrequency	orValue	beta	ci	mappedGenes	traitName	efoTraits	bgTraits	accessionId	locations	pubmedId	author
rs12283611-A	3E-10	-	0.4148	-	"0.0645 unit decrease"	[0.045-0.084]	DLG2	"Parkinson's disease or first degree relation to individual with Parkinson's disease"	"Parkinson disease"	-	GCST009325	11:83776234	31701892	"Nalls MA"
rs3802920-T	6E-20	-	0.2054	-	"0.1073 unit increase"	[0.084-0.13]	IGSF9B	"Parkinson's disease or first degree relation to individual with Parkinson's disease"	"Parkinson disease"	-	GCST009325	11:133917106	31701892	"Nalls MA"
rs76904798-T	2E-28	-	0.1444	-	"0.1439 unit increase"	[0.12-0.17]	LRRK2-DT,LRRK2	"Parkinson's disease or first degree relation to individual with Parkinson's disease"	"Parkinson disease"	-	GCST009325	12:40220632	31701892	"Nalls MA"
rs34637584-A	4E-148	-	0.0015	-	"2.4289 unit increase"	[2.25-2.61]	LRRK2	"Parkinson's disease or first degree relation to individual with Parkinson's disease"	"Parkinson disease"	-	GCST009325	12:40340400	31701892	"Nalls MA"
rs7134559-T	4E-8	-	0.404	-	"0.0539 unit decrease"	[0.035-0.073]	SLC38A1,RPL13AP21	"Parkinson's disease or first degree relation to individual with Parkinson's disease"	"Parkinson disease"	-	GCST009325	12:46025303	31701892	"Nalls MA"
rs10847864-T	1E-37	-	0.364	-	"0.1478 unit increase"	[0.13-0.17]	HIP1R	"Parkinson's disease or first degree relation to individual with Parkinson's disease"	"Parkinson disease"	-	GCST009325	12:122842051	31701892	"Nalls MA"
rs11610045-A	2E-10	-	0.4896	-	"0.0601 unit increase"	[0.042-0.079]	FBRSL1,GALNT9	"Parkinson's disease or first degree relation to individual with Parkinson's disease"	"Parkinson disease"	-	GCST009325	12:132487182	31701892	"Nalls MA"
rs9568188-T	1E-8	-	0.7397	-	"0.0617 unit increase"	[0.041-0.083]	CAB39L	"Parkinson's disease or first degree relation to individual with Parkinson's disease"	"Parkinson disease"	-	GCST009325	13:49353596	31701892	"Nalls MA"
rs4771268-T	1E-9	-	0.2295	-	"0.0675 unit increase"	[0.046-0.089]	LINC00456,MBNL2	"Parkinson's disease or first degree relation to individual with Parkinson's disease"	"Parkinson disease"	-	GCST009325	13:97212767	31701892	"Nalls MA"
rs12147950-T	4E-8	-	0.4376	-	"0.0529 unit decrease"	[0.034-0.072]	MIPOL1	"Parkinson's disease or first degree relation to individual with Parkinson's disease"	"Parkinson disease"	-	GCST009325	14:37520065	31701892	"Nalls MA"
rs11158026-T	2E-16	-	0.3245	-	"0.0842 unit decrease"	[0.064-0.104]	GCH1	"Parkinson's disease or first degree relation to individual with Parkinson's disease"	"Parkinson disease"	-	GCST009325	14:54882151	31701892	"Nalls MA"
rs3742785-A	2E-9	-	0.7866	-	"0.0707 unit increase"	[0.048-0.094]	RPS6KL1	"Parkinson's disease or first degree relation to individual with Parkinson's disease"	"Parkinson disease"	-	GCST009325	14:74906331	31701892	"Nalls MA"
rs979812-T	6E-11	-	0.4421	-	"0.061 unit increase"	[0.043-0.079]	GPR65,RNU6-835P	"Parkinson's disease or first degree relation to individual with Parkinson's disease"	"Parkinson disease"	-	GCST009325	14:87997920	31701892	"Nalls MA"
rs2251086-T	6E-18	-	0.1417	-	"0.1186 unit decrease"	[0.092-0.145]	RORA,LINC02349	"Parkinson's disease or first degree relation to individual with Parkinson's disease"	"Parkinson disease"	-	GCST009325	15:61705186	31701892	"Nalls MA"
rs6497339-A	3E-11	-	0.4536	-	"0.063 unit increase"	[0.044-0.082]	SYT17	"Parkinson's disease or first degree relation to individual with Parkinson's disease"	"Parkinson disease"	-	GCST009325	16:19266171	31701892	"Nalls MA"
rs2904880-C	8E-10	-	0.3094	-	"0.065 unit decrease"	[0.044-0.086]	RABEP2,CD19	"Parkinson's disease or first degree relation to individual with Parkinson's disease"	"Parkinson disease"	-	GCST009325	16:28933075	31701892	"Nalls MA"
rs11150601-A	5E-20	-	0.6442	-	"0.0907 unit increase"	[0.071-0.11]	SETD1A	"Parkinson's disease or first degree relation to individual with Parkinson's disease"	"Parkinson disease"	-	GCST009325	16:30966478	31701892	"Nalls MA"
rs6500328-A	2E-9	-	0.5985	-	"0.0586 unit increase"	[0.04-0.078]	NOD2	"Parkinson's disease or first degree relation to individual with Parkinson's disease"	"Parkinson disease"	-	GCST009325	16:50702745	31701892	"Nalls MA"
rs3104783-A	1E-12	-	0.4343	-	"0.0668 unit increase"	[0.048-0.085]	CASC16	"Parkinson's disease or first degree relation to individual with Parkinson's disease"	"Parkinson disease"	-	GCST009325	16:52602330	31701892	"Nalls MA"
rs10221156-A	1E-10	-	0.0932	-	"0.1156 unit decrease"	[0.081-0.151]	PHB1P21	"Parkinson's disease or first degree relation to individual with Parkinson's disease"	"Parkinson disease"	-	GCST009325	16:52935514	31701892	"Nalls MA"
rs144755950-T	2E-10	-	0.9856	-	"0.3993 unit decrease"	[0.28-0.52]	GXYLT1	"Parkinson's disease or first degree relation to individual with Parkinson's disease"	"Parkinson disease"	-	GCST009325	12:42141601	31701892	"Nalls MA"
rs17686238-T	8E-27	-	0.1071	-	"0.1896 unit decrease"	[0.15-0.22]	ARHGAP27,RNA5SP443	"Parkinson's disease or first degree relation to individual with Parkinson's disease"	"Parkinson disease"	-	GCST009325	17:45339907	31701892	"Nalls MA"
rs9912362-T	2E-13	-	0.3594	-	"0.077 unit increase"	[0.057-0.097]	LINC02210-CRHR1	"Parkinson's disease or first degree relation to individual with Parkinson's disease"	"Parkinson disease"	-	GCST009325	17:45706862	31701892	"Nalls MA"
rs7221167-T	1E-37	-	0.581	-	"0.1443 unit increase"	[0.12-0.17]	MAPT-AS1	"Parkinson's disease or first degree relation to individual with Parkinson's disease"	"Parkinson disease"	-	GCST009325	17:45855941	31701892	"Nalls MA"
rs7225002-A	2E-40	-	0.6094	-	"0.1351 unit increase"	[0.12-0.15]	KANSL1	"Parkinson's disease or first degree relation to individual with Parkinson's disease"	"Parkinson disease"	-	GCST009325	17:46111701	31701892	"Nalls MA"
rs199453-T	9E-67	-	0.231	-	"0.2045 unit decrease"	[0.18-0.23]	NSF	"Parkinson's disease or first degree relation to individual with Parkinson's disease"	"Parkinson disease"	-	GCST009325	17:46723580	31701892	"Nalls MA"
rs2295545-T	8E-11	-	0.6105	-	"0.0622 unit increase"	[0.043-0.081]	DDRGK1,LZTS3	"Parkinson's disease or first degree relation to individual with Parkinson's disease"	"Parkinson disease"	-	GCST009325	20:3184040	31701892	"Nalls MA"
rs356182-G	2E-9	-	0.34261	-	"0.223036 unit increase"	[0.15-0.3]	SNCA	"Parkinson's disease"	"Parkinson disease"	-	GCST009512	4:89704960	31660654	"Bandres-Ciga S"
rs190807041-G	7E-11	-	0.01044	-	"2.03403 unit increase"	[1.42-2.65]	LRRK2,MUC19	"Parkinson's disease"	"Parkinson disease"	-	GCST009512	12:40379882	31660654	"Bandres-Ciga S"
rs113434679-A	9E-13	-	0.22119	-	"0.311323 unit decrease"	[0.23-0.4]	KANSL1	"Parkinson's disease"	"Parkinson disease"	-	GCST009512	17:46049399	31660654	"Bandres-Ciga S"
rs9275152-C	2E-8	-	0.08263	-	"0.376551 unit decrease"	[0.25-0.51]	MTCO3P1,HLA-DQB1	"Parkinson's disease"	"Parkinson disease"	-	GCST009512	6:32684419	31660654	"Bandres-Ciga S"
rs62053943-T	8E-9	-	0.17489	-	"0.2957 unit decrease"	[0.2-0.4]	LINC02210-CRHR1	"Parkinson's disease"	"Parkinson disease"	-	GCST009512	17:45666837	31660654	"Bandres-Ciga S"
rs34311866-C	3E-7	-	0.16547	-	"0.2425 unit increase"	[0.15-0.34]	TMEM175	"Parkinson's disease"	"Parkinson disease"	-	GCST009512	4:958159	31660654	"Bandres-Ciga S"
rs11150601-G	6E-6	-	0.32723	-	"0.1669 unit decrease"	[0.095-0.239]	SETD1A	"Parkinson's disease"	"Parkinson disease"	-	GCST009512	16:30966478	31660654	"Bandres-Ciga S"
rs6826785-?	2E-37	-	NR	-	-	-	SNCA	"Parkinson's disease"	"Parkinson disease"	-	GCST010049	4:89761323	32310270	"Foo JN"
rs6679073-?	4E-21	-	NR	-	-	-	SLC41A1,RAB29	"Parkinson's disease"	"Parkinson disease"	-	GCST010049	1:205787356	32310270	"Foo JN"
rs2292056-?	8E-17	-	NR	-	-	-	MCCC1,MCCC1-AS1	"Parkinson's disease"	"Parkinson disease"	-	GCST010049	3:183017423	32310270	"Foo JN"
rs16846351-?	8E-10	-	NR	-	-	-	ITPKB,ITPKB-IT1	"Parkinson's disease"	"Parkinson disease"	-	GCST010049	1:226659011	32310270	"Foo JN"
rs12278023-?	2E-8	-	NR	-	-	-	DLG2	"Parkinson's disease"	"Parkinson disease"	-	GCST010049	11:83799074	32310270	"Foo JN"
rs1887316-?	3E-8	-	NR	-	-	-	FYN	"Parkinson's disease"	"Parkinson disease"	-	GCST010049	6:111830249	32310270	"Foo JN"
rs4130047-?	5E-8	-	NR	-	-	-	RIT2	"Parkinson's disease"	"Parkinson disease"	-	GCST010049	18:43098270	32310270	"Foo JN"
rs6449168-?	4E-7	-	NR	-	-	-	BST1	"Parkinson's disease"	"Parkinson disease"	-	GCST010049	4:15726090	32310270	"Foo JN"
rs34311866-?	7E-6	-	NR	-	-	-	TMEM175	"Parkinson's disease"	"Parkinson disease"	-	GCST010049	4:958159	32310270	"Foo JN"
rs246814-C	6E-10	-	NR	1.11	-	[1.07-1.13]	SV2C	"Parkinson's disease"	"Parkinson disease"	-	GCST010049	5:76303383	32310270	"Foo JN"
rs28903073-?	1E-39	-	NR	3.1152647	-	[2.68-3.62]	LRRK2	"Parkinson's disease"	"Parkinson disease"	-	GCST003984	12:40259708	27182965	"Pickrell JK"
rs144847051-?	4E-21	-	NR	2.2371366	-	[1.92-2.61]	SYT10,ASS1P14	"Parkinson's disease"	"Parkinson disease"	-	GCST003984	12:33148871	27182965	"Pickrell JK"
rs13016703-?	3E-16	-	NR	1.2091899	-	[1.16-1.26]	RN7SL813P,STK39	"Parkinson's disease"	"Parkinson disease"	-	GCST003984	2:168299085	27182965	"Pickrell JK"
rs35541465-?	3E-15	-	NR	1.1560693	-	[1.12-1.20]	GAK	"Parkinson's disease"	"Parkinson disease"	-	GCST003984	4:879499	27182965	"Pickrell JK"
rs188789342-?	3E-11	-	NR	1.488	-	[1.331-1.663]	RAD1P1,TIAL1	"Parkinson's disease"	"Parkinson disease"	-	GCST003984	10:119612816	27182965	"Pickrell JK"
rs6812193-?	7E-11	-	NR	1.1148272	-	[1.08-1.15]	FAM47E,FAM47E-STBD1	"Parkinson's disease"	"Parkinson disease"	-	GCST003984	4:76277833	27182965	"Pickrell JK"
rs4266290-?	8E-11	-	NR	1.128	-	[1.088-1.171]	BST1	"Parkinson's disease"	"Parkinson disease"	-	GCST003984	4:15735495	27182965	"Pickrell JK"
rs4130047-?	2E-10	-	NR	1.1148272	-	[1.08-1.15]	RIT2	"Parkinson's disease"	"Parkinson disease"	-	GCST003984	18:43098270	27182965	"Pickrell JK"
rs4713118-?	2E-10	-	NR	1.121	-	[1.083-1.162]	LINC01012	"Parkinson's disease"	"Parkinson disease"	-	GCST003984	6:27709015	27182965	"Pickrell JK"
rs11060180-?	3E-10	-	NR	1.1074197	-	[1.07-1.14]	CCDC62	"Parkinson's disease"	"Parkinson disease"	-	GCST003984	12:122819039	27182965	"Pickrell JK"
rs687432-?	2E-9	-	NR	1.113	-	[1.075-1.153]	OR5AZ1P,OR5BD1P	"Parkinson's disease"	"Parkinson disease"	-	GCST003984	11:57926788	27182965	"Pickrell JK"
rs148294058-?	5E-9	-	NR	1.5698587	-	[1.36-1.81]	LINC02451	"Parkinson's disease"	"Parkinson disease"	-	GCST003984	12:42655580	27182965	"Pickrell JK"
rs2209440-?	8E-9	-	NR	1.0964912	-	[1.06-1.13]	SH3GL2	"Parkinson's disease"	"Parkinson disease"	-	GCST003984	9:17736344	27182965	"Pickrell JK"
rs11343-?	1E-8	-	NR	1.096	-	[1.062-1.131]	SYT17	"Parkinson's disease"	"Parkinson disease"	-	GCST003984	16:19268142	27182965	"Pickrell JK"
rs162227-?	1E-8	-	NR	1.1627907	-	[1.10-1.22]	NDUFAF2	"Parkinson's disease"	"Parkinson disease"	-	GCST003984	5:60964716	27182965	"Pickrell JK"
rs144074972-?	6E-8	-	NR	-	-	-	CA8	"Parkinson's disease"	"Parkinson disease"	-	GCST003984	8:60251336	27182965	"Pickrell JK"
rs601999-?	7E-8	-	NR	1.095	-	[1.060-1.132]	HSD17B1P1,NAGLU	"Parkinson's disease"	"Parkinson disease"	-	GCST003984	17:42546140	27182965	"Pickrell JK"
rs356182-?	1E-56	-	NR	1.318	-	[1.274-1.363]	SNCA	"Parkinson's disease"	"Parkinson disease"	-	GCST003984	4:89704960	27182965	"Pickrell JK"
rs365825-?	4E-32	-	NR	1.2722646	-	[1.22-1.33]	"LINC02210,LINC02210-CRHR1"	"Parkinson's disease"	"Parkinson disease"	-	GCST003984	17:45628235	27182965	"Pickrell JK"
rs17425622-?	4E-17	-	NR	1.235	-	[1.174-1.298]	HLA-DRB1,HLA-DQA1	"Parkinson's disease"	"Parkinson disease"	-	GCST003984	6:32604184	27182965	"Pickrell JK"
rs2230288-?	5E-17	-	NR	1.674	-	[1.495-1.873]	GBA1	"Parkinson's disease"	"Parkinson disease"	-	GCST003984	1:155236376	27182965	"Pickrell JK"
rs11158026-?	9E-15	-	NR	1.1454753	-	[1.11-1.18]	GCH1	"Parkinson's disease"	"Parkinson disease"	-	GCST003984	14:54882151	27182965	"Pickrell JK"
rs9858038-?	3E-14	-	NR	1.172	-	[1.124-1.221]	DCUN1D1,MCCC1	"Parkinson's disease"	"Parkinson disease"	-	GCST003984	3:183012503	27182965	"Pickrell JK"
rs10256359-?	2E-12	-	NR	1.1273957	-	[1.09-1.17]	HYCC1,KLHL7-DT	"Parkinson's disease"	"Parkinson disease"	-	GCST003984	7:23084258	27182965	"Pickrell JK"
rs823118-?	6E-12	-	NR	1.117	-	[1.082-1.153]	NUCKS1,RAB29	"Parkinson's disease"	"Parkinson disease"	-	GCST003984	1:205754444	27182965	"Pickrell JK"
kgp8090149-?	1E-6	-	NR	4.95	-	[3.50-7.00]	-	"Parkinson's disease"	"Parkinson disease"	-	GCST003059	-	26227905	"Hu Y"
rs849898-?	1E-6	-	NR	2.73	-	[1.96-3.79]	CICP26,WNT9A	"Parkinson's disease"	"Parkinson disease"	-	GCST003059	1:227966216	26227905	"Hu Y"
kgp7172368-?	1E-6	-	NR	2.63	-	[1.91-3.63]	-	"Parkinson's disease"	"Parkinson disease"	-	GCST003059	-	26227905	"Hu Y"
kgp11353523-?	1E-6	-	NR	2.7777777	-	[2.00-3.85]	-	"Parkinson's disease"	"Parkinson disease"	-	GCST003059	-	26227905	"Hu Y"
rs11186-?	1E-6	-	NR	2.79	-	[1.94-4.03]	COL5A2	"Parkinson's disease"	"Parkinson disease"	-	GCST003059	2:189032668	26227905	"Hu Y"
kgp760898-?	1E-6	-	NR	3.97	-	[2.82-5.60]	-	"Parkinson's disease"	"Parkinson disease"	-	GCST003059	-	26227905	"Hu Y"
rs6783485-?	1E-6	-	NR	5.0	-	[2.86-8.33]	CFAP20DC-DT	"Parkinson's disease"	"Parkinson disease"	-	GCST003059	3:59442071	26227905	"Hu Y"
rs1879553-?	1E-6	-	NR	2.83	-	[1.98-4.04]	LINC03051,IGSF11	"Parkinson's disease"	"Parkinson disease"	-	GCST003059	3:118896616	26227905	"Hu Y"
kgp9482779-?	1E-6	-	NR	5.5555553	-	[4.00-8.33]	-	"Parkinson's disease"	"Parkinson disease"	-	GCST003059	-	26227905	"Hu Y"
rs13153459-?	1E-6	-	NR	2.45	-	[1.79-3.34]	LINC02224	"Parkinson's disease"	"Parkinson disease"	-	GCST003059	5:44515833	26227905	"Hu Y"
kgp154172-?	1E-6	-	NR	8.2	-	[5.70-11.78]	-	"Parkinson's disease"	"Parkinson disease"	-	GCST003059	-	26227905	"Hu Y"
kgp8130520-?	1E-6	-	NR	3.72	-	[2.75-5.04]	-	"Parkinson's disease"	"Parkinson disease"	-	GCST003059	-	26227905	"Hu Y"
kgp4105983-?	1E-6	-	NR	3.448276	-	[2.33-5.00]	-	"Parkinson's disease"	"Parkinson disease"	-	GCST003059	-	26227905	"Hu Y"
rs10746953-?	1E-6	-	NR	2.62	-	[1.91-3.60]	RNA5SP286,RORB-AS1	"Parkinson's disease"	"Parkinson disease"	-	GCST003059	9:74302924	26227905	"Hu Y"
kgp10769919-?	1E-6	-	NR	3.448276	-	[2.27-5.26]	-	"Parkinson's disease"	"Parkinson disease"	-	GCST003059	-	26227905	"Hu Y"
kgp6542803-?	1E-6	-	NR	2.29	-	[1.72-3.06]	-	"Parkinson's disease"	"Parkinson disease"	-	GCST003059	-	26227905	"Hu Y"
kgp9550589-?	1E-6	-	NR	2.37	-	[1.78-3.14]	-	"Parkinson's disease"	"Parkinson disease"	-	GCST003059	-	26227905	"Hu Y"
rs9323124-?	1E-6	-	NR	3.97	-	[2.91-5.42]	MDGA2,RPA2P1	"Parkinson's disease"	"Parkinson disease"	-	GCST003059	14:46996974	26227905	"Hu Y"
kgp11333367-?	1E-6	-	NR	4.3	-	[3.16-5.85]	-	"Parkinson's disease"	"Parkinson disease"	-	GCST003059	-	26227905	"Hu Y"
kgp348599-?	1E-6	-	NR	2.85	-	[2.13-3.82]	-	"Parkinson's disease"	"Parkinson disease"	-	GCST003059	-	26227905	"Hu Y"
rs1362858-?	1E-6	-	NR	2.68	-	[1.92-3.73]	ZNF24TR,RPL7AP67	"Parkinson's disease"	"Parkinson disease"	-	GCST003059	18:35406636	26227905	"Hu Y"
kgp4156164-?	1E-6	-	NR	6.59	-	[4.25-10.20]	-	"Parkinson's disease"	"Parkinson disease"	-	GCST003059	-	26227905	"Hu Y"
rs2270968-G	3E-8	-	0.338	1.178	-	NR	MCCC1	"Parkinson's disease"	"Parkinson disease"	-	GCST003922	3:183037421	28011712	"Foo JN"
rs8180209-?	1E-32	-	NR	1.41	-	-	SNCA	"Parkinson's disease"	"Parkinson disease"	-	GCST003922	4:89723303	28011712	"Foo JN"
rs1384236-C	8E-12	-	0.035	1.551	-	NR	SLC2A13	"Parkinson's disease"	"Parkinson disease"	-	GCST003922	12:40064582	28011712	"Foo JN"
rs7479949-?	6E-8	-	NR	1.16	-	-	DLG2	"Parkinson's disease"	"Parkinson disease"	-	GCST003922	11:83792361	28011712	"Foo JN"
rs3115534-G	2E-14	-	NR	1.58	-	[1.37-1.8]	GBA1	"Parkinson's disease"	"Parkinson disease"	-	GCST90320242	1:155235878	37633302	"Rizig M"
rs591323-G	2E-11	-	0.726	1.098901	-	[1.06-1.12]	MSR1,RN7SL474P	"Parkinson's disease"	"Parkinson disease"	-	GCST004902	8:16839582	28892059	"Chang D"
rs67460515-C	1E-6	-	NR	1.059	-	[1.04-1.08]	SPTSSB	"Parkinson's disease"	"Parkinson disease"	-	GCST004902	3:161350778	28892059	"Chang D"
rs3793947-G	4E-9	-	0.558	1.0752687	-	[1.05-1.1]	DLG2	"Parkinson's disease"	"Parkinson disease"	-	GCST004902	11:83833429	28892059	"Chang D"
rs17767294-G	2E-7	-	NR	1.107	-	[1.07-1.15]	ZNF165,ZSCAN16-AS1	"Parkinson's disease"	"Parkinson disease"	-	GCST004902	6:28086420	28892059	"Chang D"
rs76904798-T	1E-19	-	0.137	1.15	-	[1.12-1.19]	LRRK2-DT,LRRK2	"Parkinson's disease"	"Parkinson disease"	-	GCST004902	12:40220632	28892059	"Chang D"
rs2921073-C	1E-7	-	NR	1.0615711	-	[1.04-1.08]	LINC02949,LINC02950	"Parkinson's disease"	"Parkinson disease"	-	GCST004902	8:8450133	28892059	"Chang D"
rs11158026-C	4E-16	-	0.669	1.098901	-	[1.08-1.12]	GCH1	"Parkinson's disease"	"Parkinson disease"	-	GCST004902	14:54882151	28892059	"Chang D"
rs9568188-T	4E-7	-	NR	1.0683761	-	[1.04-1.09]	CAB39L	"Parkinson's disease"	"Parkinson disease"	-	GCST004902	13:49353596	28892059	"Chang D"
rs2414739-A	4E-14	-	0.734	1.098901	-	[1.08-1.12]	LINC02349,RORA	"Parkinson's disease"	"Parkinson disease"	-	GCST004902	15:61701935	28892059	"Chang D"
rs8017172-G	2E-7	-	NR	1.0615711	-	[1.04-1.08]	RPL13AP3,KTN1	"Parkinson's disease"	"Parkinson disease"	-	GCST004902	14:55732330	28892059	"Chang D"
rs17649553-C	1E-68	-	0.779	1.2820514	-	[1.25-1.32]	MAPT	"Parkinson's disease"	"Parkinson disease"	-	GCST004902	17:45917282	28892059	"Chang D"
rs5910-C	4E-6	-	NR	1.056	-	[1.03-1.08]	ITGA2B	"Parkinson's disease"	"Parkinson disease"	-	GCST004902	17:44372421	28892059	"Chang D"
rs62120679-T	7E-7	-	0.31	1.08	-	[1.05-1.11]	TMPRSS9	"Parkinson's disease"	"Parkinson disease"	-	GCST004902	19:2363321	28892059	"Chang D"
rs35749011-A	3E-35	-	0.012	1.724138	-	[1.59-1.89]	KRTCAP2,HMGN2P18	"Parkinson's disease"	"Parkinson disease"	-	GCST004902	1:155162560	28892059	"Chang D"
rs4653767-T	2E-11	-	0.685	1.0869565	-	[1.06-1.11]	ITPKB	"Parkinson's disease"	"Parkinson disease"	-	GCST004902	1:226728377	28892059	"Chang D"
rs10797576-T	8E-13	-	0.135	1.12	-	[1.09-1.15]	SIPA1L2	"Parkinson's disease"	"Parkinson disease"	-	GCST004902	1:232528865	28892059	"Chang D"
rs353116-C	3E-8	-	0.615	1.0638298	-	[1.04-1.09]	SCN2A	"Parkinson's disease"	"Parkinson disease"	-	GCST004902	2:165277122	28892059	"Chang D"
rs1474055-T	6E-26	-	0.126	1.2048193	-	[1.16-1.25]	RN7SL813P,STK39	"Parkinson's disease"	"Parkinson disease"	-	GCST004902	2:168253884	28892059	"Chang D"
rs12497850-T	9E-9	-	0.653	1.0752687	-	[1.04-1.1]	IP6K2	"Parkinson's disease"	"Parkinson disease"	-	GCST004902	3:48711556	28892059	"Chang D"
rs143918452-A	3E-8	-	0.004	1.4705882	-	[1.28-1.67]	ITIH1	"Parkinson's disease"	"Parkinson disease"	-	GCST004902	3:52782824	28892059	"Chang D"
rs78738012-C	5E-11	-	0.106	1.13	-	[1.09-1.17]	CAMK2D	"Parkinson's disease"	"Parkinson disease"	-	GCST004902	4:113439216	28892059	"Chang D"
rs2694528-C	5E-15	-	0.115	1.15	-	[1.11-1.20]	NDUFAF2	"Parkinson's disease"	"Parkinson disease"	-	GCST004902	5:60978096	28892059	"Chang D"
rs9275326-C	1E-13	-	0.895	1.1764705	-	[1.12-1.22]	MTCO3P1,HLA-DQB1	"Parkinson's disease"	"Parkinson disease"	-	GCST004902	6:32698883	28892059	"Chang D"
rs2740594-A	6E-12	-	0.753	1.09	-	[1.07-1.12]	CTSB	"Parkinson's disease"	"Parkinson disease"	-	GCST004902	8:11849665	28892059	"Chang D"
rs2280104-T	3E-8	-	0.367	1.07	-	[1.04-1.09]	BIN3	"Parkinson's disease"	"Parkinson disease"	-	GCST004902	8:22668467	28892059	"Chang D"
rs10929159-A	7E-8	-	NR	1.0626993	-	-	AGAP1	"Parkinson's disease"	"Parkinson disease"	-	GCST004902	2:236024319	28892059	"Chang D"
rs117896735-A	2E-19	-	0.015	1.65	-	[1.48-1.85]	INPP5F	"Parkinson's disease"	"Parkinson disease"	-	GCST004902	10:119776815	28892059	"Chang D"
rs10463554-T	2E-7	-	NR	1.0649627	-	[1.04-1.09]	PAM	"Parkinson's disease"	"Parkinson disease"	-	GCST004902	5:102983270	28892059	"Chang D"
rs329648-T	1E-13	-	0.351	1.09	-	[1.07-1.12]	IGSF9B,SPATA19	"Parkinson's disease"	"Parkinson disease"	-	GCST004902	11:133895472	28892059	"Chang D"
rs943437-A	6E-8	-	NR	1.0940919	-	[1.06-1.13]	CCN6,LINC02527	"Parkinson's disease"	"Parkinson disease"	-	GCST004902	6:111921050	28892059	"Chang D"
rs11060180-A	2E-20	-	0.551	1.1111112	-	[1.09-1.14]	CCDC62	"Parkinson's disease"	"Parkinson disease"	-	GCST004902	12:122819039	28892059	"Chang D"
rs2296887-C	2E-7	-	NR	1.084	-	[1.05-1.11]	GBF1	"Parkinson's disease"	"Parkinson disease"	-	GCST004902	10:102245653	28892059	"Chang D"
rs1555399-T	1E-10	-	0.514	1.09	-	[1.06-1.11]	TMEM229B	"Parkinson's disease"	"Parkinson disease"	-	GCST004902	14:67517653	28892059	"Chang D"
rs9516970-A	5E-7	-	NR	1.065	-	[1.04-1.09]	PSMA6P4,RPL7AP61	"Parkinson's disease"	"Parkinson disease"	-	GCST004902	13:97592635	28892059	"Chang D"
rs14235-A	5E-12	-	0.378	1.08	-	[1.06-1.10]	BCKDK	"Parkinson's disease"	"Parkinson disease"	-	GCST004902	16:31110472	28892059	"Chang D"
rs316619-C	7E-6	-	NR	1.0548522	-	[1.03-1.08]	LTK	"Parkinson's disease"	"Parkinson disease"	-	GCST004902	15:41506416	28892059	"Chang D"
rs12456492-G	6E-16	-	0.315	1.1	-	[1.07-1.12]	RIT2	"Parkinson's disease"	"Parkinson disease"	-	GCST004902	18:43093415	28892059	"Chang D"
rs6416935-G	4E-7	-	NR	1.081081	-	[1.05-1.11]	MED13,Y_RNA	"Parkinson's disease"	"Parkinson disease"	-	GCST004902	17:62107553	28892059	"Chang D"
rs8118008-A	2E-6	-	0.609	1.07	-	[1.04-1.09]	LZTS3,DDRGK1	"Parkinson's disease"	"Parkinson disease"	-	GCST004902	20:3187520	28892059	"Chang D"
rs823118-T	1E-23	-	0.557	1.1235955	-	[1.1-1.15]	NUCKS1,RAB29	"Parkinson's disease"	"Parkinson disease"	-	GCST004902	1:205754444	28892059	"Chang D"
rs34043159-C	5E-11	-	0.352	1.08	-	[1.06-1.10]	MAP4K4	"Parkinson's disease"	"Parkinson disease"	-	GCST004902	2:101796654	28892059	"Chang D"
rs6430538-C	8E-24	-	0.55	1.1235955	-	[1.1-1.15]	CCNT2-AS1	"Parkinson's disease"	"Parkinson disease"	-	GCST004902	2:134782397	28892059	"Chang D"
rs4073221-G	2E-8	-	0.132	1.1	-	[1.06-1.13]	TBC1D5	"Parkinson's disease"	"Parkinson disease"	-	GCST004902	3:18235996	28892059	"Chang D"
rs12637471-G	2E-30	-	0.802	1.1764705	-	[1.15-1.22]	MCCC1	"Parkinson's disease"	"Parkinson disease"	-	GCST004902	3:183044649	28892059	"Chang D"
rs34311866-C	1E-50	-	0.184	1.23	-	[1.20-1.27]	TMEM175	"Parkinson's disease"	"Parkinson disease"	-	GCST004902	4:958159	28892059	"Chang D"
rs11724635-A	1E-19	-	0.548	1.1111112	-	[1.09-1.14]	BST1	"Parkinson's disease"	"Parkinson disease"	-	GCST004902	4:15735478	28892059	"Chang D"
rs6812193-C	1E-14	-	0.63	1.0869565	-	[1.06-1.11]	FAM47E,FAM47E-STBD1	"Parkinson's disease"	"Parkinson disease"	-	GCST004902	4:76277833	28892059	"Chang D"
rs356182-G	5E-123	-	0.349	1.33	-	[1.30-1.36]	SNCA	"Parkinson's disease"	"Parkinson disease"	-	GCST004902	4:89704960	28892059	"Chang D"
rs9468199-A	1E-12	-	0.172	1.11	-	[1.08-1.14]	LINC01012	"Parkinson's disease"	"Parkinson disease"	-	GCST004902	6:27713436	28892059	"Chang D"
rs199347-A	4E-18	-	0.588	1.098901	-	[1.08-1.12]	GPNMB	"Parkinson's disease"	"Parkinson disease"	-	GCST004902	7:23254127	28892059	"Chang D"
rs13294100-G	5E-13	-	0.629	1.0869565	-	[1.06-1.12]	SH3GL2	"Parkinson's disease"	"Parkinson disease"	-	GCST004902	9:17579692	28892059	"Chang D"
