riskAllele	pValue	pValueAnnotation	riskFrequency	orValue	beta	ci	mappedGenes	traitName	efoTraits	bgTraits	accessionId	locations	pubmedId	author
rs17406680-C	6E-20	-	0.052346	1.1326919	-	[1.11-1.16]	LINC02676,LINC00709	Asthma	asthma	-	GCST008916	10:9166241	31619474	"Zhu Z"
rs1837253-C	1E-51	-	0.739385	1.1119064	-	[1.1-1.13]	TSLP,BCLAF1P1	Asthma	asthma	-	GCST008916	5:111066174	31619474	"Zhu Z"
rs10515922-G	8E-9	-	0.09743	1.0606513	-	[1.04-1.08]	IL1RL1,FAM183DP	Asthma	asthma	-	GCST008916	2:102298194	31619474	"Zhu Z"
rs7760841-T	1E-12	-	0.176847	1.1059403	-	[1.08-1.13]	HLA-DRB1,HLA-DQA1	Asthma	asthma	-	GCST008916	6:32607091	31619474	"Zhu Z"
rs17513503-G	4E-17	-	0.073899	1.1044594	-	[1.08-1.13]	SLC25A46,BCLAF1P1	Asthma	asthma	-	GCST008916	5:110810746	31619474	"Zhu Z"
rs12964116-G	2E-9	-	0.035452	1.1031857	-	[1.07-1.14]	SERPINB7	Asthma	asthma	-	GCST008916	18:63775385	31619474	"Zhu Z"
rs115008099-T	6E-32	-	0.168093	1.1028713	-	[1.09-1.12]	TH2LCRR	Asthma	asthma	-	GCST008916	5:132656189	31619474	"Zhu Z"
rs2834787-G	2E-11	-	0.153458	1.057204	-	[1.04-1.07]	RUNX1	Asthma	asthma	-	GCST008916	21:35130261	31619474	"Zhu Z"
rs3024622-G	2E-17	-	0.351748	1.0560364	-	[1.04-1.07]	IL4R	Asthma	asthma	-	GCST008916	16:27354132	31619474	"Zhu Z"
rs62626322-G	4E-8	-	0.112377	1.0558746	-	[1.04-1.08]	RBM17,RPL32P23	Asthma	asthma	-	GCST008916	10:6073676	31619474	"Zhu Z"
rs34437781-T	2E-8	-	0.056778	1.0949099	-	[1.06-1.13]	HLA-B	Asthma	asthma	-	GCST008916	6:31357178	31619474	"Zhu Z"
rs705700-C	1E-16	-	0.424351	1.052876	-	[1.04-1.07]	RAB5B	Asthma	asthma	-	GCST008916	12:55995509	31619474	"Zhu Z"
rs16903574-G	4E-12	-	0.076465	1.0862118	-	[1.06-1.11]	OTULINL	Asthma	asthma	-	GCST008916	5:14610200	31619474	"Zhu Z"
rs28412876-T	2E-15	-	0.376281	1.0518458	-	[1.04-1.06]	PHB1,ZNF652-AS1	Asthma	asthma	-	GCST008916	17:49377153	31619474	"Zhu Z"
rs59186511-C	4E-13	-	0.880089	1.0714709	-	[1.05-1.09]	UBAC2	Asthma	asthma	-	GCST008916	13:99333984	31619474	"Zhu Z"
rs2390314-A	3E-9	-	0.070343	1.0742718	-	[1.05-1.1]	EEF1A1P27,ITGB8	Asthma	asthma	-	GCST008916	7:20416355	31619474	"Zhu Z"
rs79337446-C	5E-9	-	0.930888	1.0744816	-	[1.05-1.1]	GLB1	Asthma	asthma	-	GCST008916	3:33047293	31619474	"Zhu Z"
rs7864027-A	4E-18	-	0.150095	1.0790429	-	[1.06-1.1]	UHRF2	Asthma	asthma	-	GCST008916	9:6504189	31619474	"Zhu Z"
rs72827176-C	5E-9	-	0.946389	1.0825089	-	[1.06-1.11]	STARD3	Asthma	asthma	-	GCST008916	17:39654542	31619474	"Zhu Z"
rs34986765-T	2E-19	-	0.870253	1.0862781	-	[1.07-1.1]	RORA	Asthma	asthma	-	GCST008916	15:60777002	31619474	"Zhu Z"
rs35441874-T	1E-30	-	0.75274	1.0866435	-	[1.07-1.1]	CLEC16A	Asthma	asthma	-	GCST008916	16:11119164	31619474	"Zhu Z"
rs13022699-C	8E-13	-	0.924552	1.0897982	-	[1.07-1.11]	MAP4K4,PRCPP1	Asthma	asthma	-	GCST008916	2:101671373	31619474	"Zhu Z"
rs10478040-C	4E-10	-	0.949302	1.0902368	-	[1.06-1.12]	CAMK4	Asthma	asthma	-	GCST008916	5:111254701	31619474	"Zhu Z"
rs77315098-C	1E-13	-	0.924096	1.0916615	-	[1.07-1.11]	IL21R,IL4R	Asthma	asthma	-	GCST008916	16:27370327	31619474	"Zhu Z"
rs28383364-A	3E-17	-	0.802222	1.0942891	-	[1.07-1.12]	HLA-DQA1	Asthma	asthma	-	GCST008916	6:32639135	31619474	"Zhu Z"
rs1444782-G	1E-48	-	0.576198	1.0961826	-	[1.08-1.11]	LINC02676,LINC00709	Asthma	asthma	-	GCST008916	10:9016708	31619474	"Zhu Z"
rs11172086-C	8E-18	-	0.910594	1.098543	-	[1.08-1.12]	NEMP1,MYO1A	Asthma	asthma	-	GCST008916	12:57055423	31619474	"Zhu Z"
rs34290285-G	4E-42	-	0.744291	1.1011212	-	[1.09-1.12]	D2HGDH	Asthma	asthma	-	GCST008916	2:241759225	31619474	"Zhu Z"
rs10975416-T	5E-36	-	0.812809	1.1040956	-	[1.09-1.12]	GTF3AP1,RANBP6	Asthma	asthma	-	GCST008916	9:6051924	31619474	"Zhu Z"
rs1008723-G	2E-62	-	0.488661	1.1076171	-	[1.1-1.12]	GSDMB	Asthma	asthma	-	GCST008916	17:39910014	31619474	"Zhu Z"
rs138538714-C	2E-8	-	0.971902	1.1126372	-	[1.08-1.15]	BLTP1	Asthma	asthma	-	GCST008916	4:122194117	31619474	"Zhu Z"
rs72784452-C	2E-23	-	0.924197	1.124278	-	[1.1-1.15]	LINC02676,LINC00709	Asthma	asthma	-	GCST008916	10:9069863	31619474	"Zhu Z"
rs149096812-T	2E-8	-	0.978562	1.1260985	-	[1.08-1.17]	WDR36,TSLP	Asthma	asthma	-	GCST008916	5:111082543	31619474	"Zhu Z"
rs117710327-C	1E-21	-	0.932878	1.1269535	-	[1.1-1.15]	SLC7A10,CEBPA	Asthma	asthma	-	GCST008916	19:33235672	31619474	"Zhu Z"
rs992969-A	3E-64	-	0.25206	1.127365	-	[1.11-1.14]	IL33,GTF3AP1	Asthma	asthma	-	GCST008916	9:6209697	31619474	"Zhu Z"
rs28688825-A	5E-31	-	0.883307	1.1379826	-	[1.12-1.16]	HLA-DQA1,HLA-DRB1	Asthma	asthma	-	GCST008916	6:32619380	31619474	"Zhu Z"
rs77000868-T	1E-14	-	0.966595	1.1387031	-	[1.1-1.17]	LINC00709,LINC02676	Asthma	asthma	-	GCST008916	10:9028714	31619474	"Zhu Z"
rs72823641-T	2E-60	-	0.863223	1.1581235	-	[1.14-1.18]	IL1RL1,IL18R1	Asthma	asthma	-	GCST008916	2:102319699	31619474	"Zhu Z"
rs3093539-G	1E-9	-	0.9841	1.189845	-	[1.14-1.24]	NFKBIL1,LTA	Asthma	asthma	-	GCST008916	6:31570500	31619474	"Zhu Z"
rs142117234-A	4E-8	-	0.00306	1.4060003	-	[1.28-1.53]	TH2LCRR,IL4	Asthma	asthma	-	GCST008916	5:132672844	31619474	"Zhu Z"
rs115813648-C	2E-13	-	0.023134	1.1686065	-	[1.13-1.21]	LINC01527,SPRR5	Asthma	asthma	-	GCST008916	1:152949110	31619474	"Zhu Z"
rs2241116-A	1E-22	-	0.220145	1.0745434	-	[1.06-1.09]	IL18R1	Asthma	asthma	-	GCST008916	2:102386805	31619474	"Zhu Z"
rs35449774-T	7E-11	-	0.142188	1.0714098	-	[1.05-1.09]	HLA-DPA1,HLA-DOA	Asthma	asthma	-	GCST008916	6:33063835	31619474	"Zhu Z"
rs3122929-T	1E-27	-	0.404012	1.0712354	-	[1.06-1.08]	STAT6	Asthma	asthma	-	GCST008916	12:57115319	31619474	"Zhu Z"
rs2647044-A	4E-15	-	0.14736	1.1522182	-	[1.12-1.19]	HLA-DQB1,MTCO3P1	Asthma	asthma	-	GCST008916	6:32700133	31619474	"Zhu Z"
rs112401631-A	2E-10	-	0.02277	1.147699	-	[1.11-1.19]	SMARCE1,CCR7	Asthma	asthma	-	GCST008916	17:40608272	31619474	"Zhu Z"
rs72702900-A	6E-16	-	0.038348	1.1437758	-	[1.11-1.18]	LCE1D,LCE1C	Asthma	asthma	-	GCST008916	1:152799487	31619474	"Zhu Z"
rs2844482-T	1E-9	-	0.152664	1.0639137	-	[1.04-1.08]	LTA,NFKBIL1	Asthma	asthma	-	GCST008916	6:31571990	31619474	"Zhu Z"
rs72743461-A	4E-45	-	0.236788	1.1071587	-	[1.09-1.12]	SMAD3	Asthma	asthma	-	GCST008916	15:67149412	31619474	"Zhu Z"
rs6594500-A	4E-20	-	0.398156	1.0603448	-	[1.05-1.07]	WDR36,RPS3AP21	Asthma	asthma	-	GCST008916	5:111135296	31619474	"Zhu Z"
rs72833417-T	1E-9	-	0.131302	1.0596658	-	[1.04-1.08]	OSBPL7,TBX21	Asthma	asthma	-	GCST008916	17:47795683	31619474	"Zhu Z"
rs10021288-A	4E-15	-	0.243789	1.0575192	-	[1.04-1.07]	TRPC3,RN7SL335P	Asthma	asthma	-	GCST008916	4:122084379	31619474	"Zhu Z"
rs58029167-G	1E-15	-	0.272693	1.0572529	-	[1.04-1.07]	ERMP1	Asthma	asthma	-	GCST008916	9:5850375	31619474	"Zhu Z"
rs62375550-C	3E-9	-	0.043549	1.0990843	-	[1.07-1.13]	BCLAF1P1,TSLP	Asthma	asthma	-	GCST008916	5:111051427	31619474	"Zhu Z"
rs7936312-T	1E-48	-	0.476493	1.0962532	-	[1.08-1.11]	EMSY,LINC02757	Asthma	asthma	-	GCST008916	11:76582682	31619474	"Zhu Z"
rs9852988-G	3E-8	-	0.118001	1.0546253	-	[1.04-1.07]	LPP	Asthma	asthma	-	GCST008916	3:188327228	31619474	"Zhu Z"
rs10056243-A	3E-12	-	0.065764	1.090685	-	[1.07-1.12]	SLC25A46,BCLAF1P1	Asthma	asthma	-	GCST008916	5:110923378	31619474	"Zhu Z"
rs35570272-T	3E-15	-	0.396243	1.0522484	-	[1.04-1.06]	GLB1	Asthma	asthma	-	GCST008916	3:33006170	31619474	"Zhu Z"
rs45613035-C	1E-12	-	0.098644	1.0773227	-	[1.06-1.1]	BLTP1	Asthma	asthma	-	GCST008916	4:122219915	31619474	"Zhu Z"
rs3190930-T	1E-11	-	0.244903	1.0502295	-	[1.04-1.06]	PTPRK	Asthma	asthma	-	GCST008916	6:127970054	31619474	"Zhu Z"
rs10131490-G	3E-12	-	0.279637	1.049668	-	[1.04-1.06]	RAD51B	Asthma	asthma	-	GCST008916	14:68276590	31619474	"Zhu Z"
rs73194495-T	3E-8	-	0.189918	1.048392	-	[1.03-1.06]	LPP	Asthma	asthma	-	GCST008916	3:188610688	31619474	"Zhu Z"
rs3828058-A	1E-12	-	0.374054	1.048272	-	[1.04-1.06]	RORC	Asthma	asthma	-	GCST008916	1:151813805	31619474	"Zhu Z"
rs3757727-T	2E-10	-	0.597822	1.0401709	-	[1.03-1.05]	ITGB8	Asthma	asthma	-	GCST008916	7:20372274	31619474	"Zhu Z"
rs4594881-G	1E-10	-	0.657198	1.0425128	-	[1.03-1.06]	SPEF2,IL7R	Asthma	asthma	-	GCST008916	5:35846713	31619474	"Zhu Z"
rs2253717-G	3E-10	-	0.715255	1.0430559	-	[1.03-1.06]	KRT24,KRT223P	Asthma	asthma	-	GCST008916	17:40711984	31619474	"Zhu Z"
rs4705959-T	2E-9	-	0.742622	1.0436985	-	[1.03-1.06]	IRF1,IL5	Asthma	asthma	-	GCST008916	5:132530099	31619474	"Zhu Z"
rs9663421-C	3E-10	-	0.723737	1.0448987	-	[1.03-1.06]	IL2RA	Asthma	asthma	-	GCST008916	10:6013641	31619474	"Zhu Z"
rs2305482-A	6E-13	-	0.4574	1.0450691	-	[1.03-1.06]	PSMD3	Asthma	asthma	-	GCST008916	17:39984674	31619474	"Zhu Z"
rs7626218-A	2E-12	-	0.604822	1.045502	-	[1.03-1.06]	TBL1XR1	Asthma	asthma	-	GCST008916	3:177134250	31619474	"Zhu Z"
rs2477923-T	6E-13	-	0.536599	1.0463531	-	[1.03-1.06]	KRT8P37,CHCHD3P1	Asthma	asthma	-	GCST008916	10:8524027	31619474	"Zhu Z"
rs4247364-G	8E-12	-	0.300065	1.0478032	-	[1.03-1.06]	MAP3K14-AS1,SPATA32	Asthma	asthma	-	GCST008916	17:45259320	31619474	"Zhu Z"
rs35621564-A	1E-13	-	0.634874	1.0498576	-	[1.04-1.06]	ITGB8,EEF1A1P27	Asthma	asthma	-	GCST008916	7:20547220	31619474	"Zhu Z"
rs114559131-A	3E-10	-	0.813234	1.0522192	-	[1.04-1.07]	RNA5SP158,KLF3	Asthma	asthma	-	GCST008916	4:38754349	31619474	"Zhu Z"
rs76181804-A	3E-8	-	0.882422	1.0528406	-	[1.03-1.07]	PTPRC,ATP6V1G3	Asthma	asthma	-	GCST008916	1:198632575	31619474	"Zhu Z"
rs1684466-G	4E-15	-	0.36238	1.0534402	-	[1.04-1.07]	LINC01063	Asthma	asthma	-	GCST008916	3:196632439	31619474	"Zhu Z"
rs13099273-A	4E-17	-	0.492253	1.0538876	-	[1.04-1.07]	LPP	Asthma	asthma	-	GCST008916	3:188415730	31619474	"Zhu Z"
rs801429-T	3E-10	-	0.156033	1.0544508	-	[1.04-1.07]	FBXL20	Asthma	asthma	-	GCST008916	17:39279125	31619474	"Zhu Z"
rs12365699-G	9E-9	-	0.833208	1.0567931	-	[1.04-1.07]	CXCR5,Y_RNA	Asthma	asthma	-	GCST008916	11:118872577	31619474	"Zhu Z"
rs75636497-C	2E-8	-	0.883391	1.0568596	-	[1.04-1.08]	GLDC	Asthma	asthma	-	GCST008916	9:6545605	31619474	"Zhu Z"
rs9327638-G	1E-11	-	0.80369	1.0578649	-	[1.04-1.07]	KIF3A	Asthma	asthma	-	GCST008916	5:132734014	31619474	"Zhu Z"
rs17670280-G	5E-12	-	0.831921	1.0591149	-	[1.04-1.08]	LPP	Asthma	asthma	-	GCST008916	3:188682451	31619474	"Zhu Z"
rs10178845-G	3E-17	-	0.705254	1.0591489	-	[1.05-1.07]	LINC00299	Asthma	asthma	-	GCST008916	2:8303673	31619474	"Zhu Z"
rs75125788-C	5E-8	-	0.919355	1.0639997	-	[1.04-1.09]	LINC00709,LINC02676	Asthma	asthma	-	GCST008916	10:9213927	31619474	"Zhu Z"
rs6899623-A	9E-24	-	0.645577	1.0659981	-	[1.05-1.08]	BACH2	Asthma	asthma	-	GCST008916	6:90276840	31619474	"Zhu Z"
rs10152595-C	1E-19	-	0.750997	1.0673858	-	[1.05-1.08]	SMAD3	Asthma	asthma	-	GCST008916	15:67183150	31619474	"Zhu Z"
rs13263709-T	2E-24	-	0.350806	1.0685416	-	[1.06-1.08]	RNU6-1213P,RPL13AP18	Asthma	asthma	-	GCST008916	8:80374940	31619474	"Zhu Z"
rs112336433-C	3E-8	-	0.93272	1.069407	-	[1.05-1.09]	FBXO45,LINC01063	Asthma	asthma	-	GCST008916	3:196622133	31619474	"Zhu Z"
rs12655443-A	2E-14	-	0.503664	1.0480598	-	[1.04-1.06]	GNPDA1,NDFIP1	Asthma	asthma	-	GCST008916	5:142088291	31619474	"Zhu Z"
rs7087058-G	1E-8	-	0.17197	1.0475199	-	[1.03-1.06]	GATA3	Asthma	asthma	-	GCST008916	10:8072959	31619474	"Zhu Z"
rs903361-A	1E-11	-	0.658908	1.0465835	-	[1.03-1.06]	ADORA1	Asthma	asthma	-	GCST008916	1:203122146	31619474	"Zhu Z"
rs12785018-T	1E-10	-	0.338949	1.0430869	-	[1.03-1.06]	LINC00708,KRT8P37	Asthma	asthma	-	GCST008916	10:8473385	31619474	"Zhu Z"
rs58507040-C	1E-9	-	0.287494	1.0428697	-	[1.03-1.06]	MTCYBP42,TOMM7	Asthma	asthma	-	GCST008916	7:22752699	31619474	"Zhu Z"
rs10791824-G	4E-11	-	0.566406	1.0413305	-	[1.03-1.05]	OVOL1	Asthma	asthma	-	GCST008916	11:65791795	31619474	"Zhu Z"
rs72793573-A	3E-8	-	0.264945	1.0405539	-	[1.03-1.05]	CAMK4	Asthma	asthma	-	GCST008916	5:111228575	31619474	"Zhu Z"
rs827637-G	2E-10	-	0.551306	1.0405201	-	[1.03-1.05]	LINC00709,LINC02676	Asthma	asthma	-	GCST008916	10:8968661	31619474	"Zhu Z"
rs2070901-T	2E-8	-	0.270154	1.03959	-	[1.03-1.05]	FCER1G	Asthma	asthma	-	GCST008916	1:161215268	31619474	"Zhu Z"
rs7523907-T	9E-10	-	0.545745	1.039397	-	[1.03-1.05]	CD247	Asthma	asthma	-	GCST008916	1:167458010	31619474	"Zhu Z"
rs3813308-G	6E-10	-	0.435145	1.0392152	-	[1.03-1.05]	TNFAIP8	Asthma	asthma	-	GCST008916	5:119355086	31619474	"Zhu Z"
rs301819-G	1E-9	-	0.591567	1.039187	-	[1.03-1.05]	RERE	Asthma	asthma	-	GCST008916	1:8441726	31619474	"Zhu Z"
rs7918084-T	7E-10	-	0.549135	1.0388168	-	[1.03-1.05]	EIF2S2P3	Asthma	asthma	-	GCST008916	10:92669710	31619474	"Zhu Z"
rs2315646-G	3E-9	-	0.341152	1.03859	-	[1.03-1.05]	ZBTB46	Asthma	asthma	-	GCST008916	20:63748397	31619474	"Zhu Z"
rs12718488-G	9E-9	-	0.346619	1.038375	-	[1.03-1.05]	LRRC32,LINC02757	Asthma	asthma	-	GCST008916	11:76655646	31619474	"Zhu Z"
rs7936275-T	2E-8	-	0.288214	1.038229	-	[1.02-1.05]	IRAG1	Asthma	asthma	-	GCST008916	11:10639293	31619474	"Zhu Z"
rs13427957-T	2E-8	-	0.425702	1.0356257	-	[1.02-1.05]	IL1R1	Asthma	asthma	-	GCST008916	2:102072571	31619474	"Zhu Z"
rs7517302-T	4E-8	-	0.576714	1.0350137	-	[1.02-1.05]	RUNX3	Asthma	asthma	-	GCST008916	1:24927826	31619474	"Zhu Z"
rs10965947-C	3E-8	-	0.542255	1.0345582	-	[1.02-1.05]	LINC01239,SUMO2P2	Asthma	asthma	-	GCST008916	9:23588585	31619474	"Zhu Z"
rs4845774-T	2E-8	-	0.427978	1.0353843	-	[1.02-1.05]	FLG-AS1,LCE5A	Asthma	asthma	-	GCST008916	1:152473145	31619474	"Zhu Z"
rs77741769-C	3E-8	-	0.653693	1.0367322	-	[1.02-1.05]	HNF1A-AS1,RPL12P33	Asthma	asthma	-	GCST008916	12:120926032	31619474	"Zhu Z"
rs174566-A	5E-9	-	0.648975	1.0378342	-	[1.03-1.05]	FADS1,FADS2	Asthma	asthma	-	GCST008916	11:61824890	31619474	"Zhu Z"
rs11828343-A	2E-8	-	0.716862	1.0381916	-	[1.02-1.05]	SIK2	Asthma	asthma	-	GCST008916	11:111620598	31619474	"Zhu Z"
rs13277355-A	2E-8	-	0.273948	1.0386431	-	[1.03-1.05]	MYC,PVT1	Asthma	asthma	-	GCST008916	8:127765473	31619474	"Zhu Z"
rs7130870-C	8E-9	-	0.669745	1.0386508	-	[1.03-1.05]	PRR5L	Asthma	asthma	-	GCST008916	11:36322652	31619474	"Zhu Z"
rs301817-?	5E-8	-	NR	-	-	-	RERE	"Nonatopic asthma"	asthma	-	GCST009845	1:8443319	31669095	"Zhu Z"
rs34290285-?	2E-21	-	NR	-	-	-	D2HGDH	"Nonatopic asthma"	asthma	-	GCST009845	2:241759225	31669095	"Zhu Z"
rs1004548-?	7E-11	-	NR	-	-	-	IL1R1	"Nonatopic asthma"	asthma	-	GCST009845	2:102119246	31669095	"Zhu Z"
rs59185885-?	1E-39	-	NR	-	-	-	IL18R1,IL1RL1	"Nonatopic asthma"	asthma	-	GCST009845	2:102327786	31669095	"Zhu Z"
rs1468790-?	8E-19	-	NR	-	-	-	SLC9A4	"Nonatopic asthma"	asthma	-	GCST009845	2:102475982	31669095	"Zhu Z"
rs10167431-?	4E-18	-	NR	-	-	-	IL1RL2	"Nonatopic asthma"	asthma	-	GCST009845	2:102236342	31669095	"Zhu Z"
rs12479210-?	2E-37	-	NR	-	-	-	IL1RL1,IL18R1	"Nonatopic asthma"	asthma	-	GCST009845	2:102332701	31669095	"Zhu Z"
rs3856439-?	2E-8	-	NR	-	-	-	LINC00299	"Nonatopic asthma"	asthma	-	GCST009845	2:8319274	31669095	"Zhu Z"
rs74538397-?	8E-10	-	NR	-	-	-	LINC01127	"Nonatopic asthma"	asthma	-	GCST009845	2:101962555	31669095	"Zhu Z"
rs12712161-?	2E-10	-	NR	-	-	-	SLC9A4,SLC9A2	"Nonatopic asthma"	asthma	-	GCST009845	2:102584846	31669095	"Zhu Z"
rs13008334-?	2E-9	-	NR	-	-	-	SLC9A4,SLC9A2	"Nonatopic asthma"	asthma	-	GCST009845	2:102550572	31669095	"Zhu Z"
rs74263644-?	2E-13	-	NR	-	-	-	SLC9A4,SLC9A2	"Nonatopic asthma"	asthma	-	GCST009845	2:102578099	31669095	"Zhu Z"
rs72825990-?	3E-8	-	NR	-	-	-	SLC9A4,SLC9A2	"Nonatopic asthma"	asthma	-	GCST009845	2:102562489	31669095	"Zhu Z"
rs6756212-?	4E-8	-	NR	-	-	-	METAP2P1,RPL6P5	"Nonatopic asthma"	asthma	-	GCST009845	2:145382564	31669095	"Zhu Z"
rs2811387-?	1E-8	-	NR	-	-	-	EEFSEC	"Nonatopic asthma"	asthma	-	GCST009845	3:128296335	31669095	"Zhu Z"
rs13099273-?	3E-10	-	NR	-	-	-	LPP	"Nonatopic asthma"	asthma	-	GCST009845	3:188415730	31669095	"Zhu Z"
rs1420466-?	2E-10	-	NR	-	-	-	LINC02082,LINC01997	"Nonatopic asthma"	asthma	-	GCST009845	3:169000309	31669095	"Zhu Z"
rs2019472-?	2E-8	-	NR	-	-	-	PPP4R2P3,TFRC	"Nonatopic asthma"	asthma	-	GCST009845	3:196008500	31669095	"Zhu Z"
rs114559131-?	8E-9	-	NR	-	-	-	RNA5SP158,KLF3	"Nonatopic asthma"	asthma	-	GCST009845	4:38754349	31669095	"Zhu Z"
rs13355228-?	8E-10	-	NR	-	-	-	ADAM19	"Nonatopic asthma"	asthma	-	GCST009845	5:157542675	31669095	"Zhu Z"
rs2057656-?	1E-19	-	NR	-	-	-	IRF1,IRF1-AS1	"Nonatopic asthma"	asthma	-	GCST009845	5:132473613	31669095	"Zhu Z"
rs16903574-?	4E-9	-	NR	-	-	-	OTULINL	"Nonatopic asthma"	asthma	-	GCST009845	5:14610200	31669095	"Zhu Z"
rs12652920-?	1E-19	-	NR	-	-	-	IL5	"Nonatopic asthma"	asthma	-	GCST009845	5:132549548	31669095	"Zhu Z"
rs75639632-?	2E-12	-	NR	-	-	-	RAD50	"Nonatopic asthma"	asthma	-	GCST009845	5:132579587	31669095	"Zhu Z"
rs13164856-?	4E-8	-	NR	-	-	-	IRF1,IRF1-AS1	"Nonatopic asthma"	asthma	-	GCST009845	5:132477512	31669095	"Zhu Z"
rs9327638-?	2E-9	-	NR	-	-	-	KIF3A	"Nonatopic asthma"	asthma	-	GCST009845	5:132734014	31669095	"Zhu Z"
rs62381975-?	1E-9	-	NR	-	-	-	NDFIP1	"Nonatopic asthma"	asthma	-	GCST009845	5:142133453	31669095	"Zhu Z"
rs73786772-?	2E-10	-	NR	-	-	-	RPS3AP21,WDR36	"Nonatopic asthma"	asthma	-	GCST009845	5:111136093	31669095	"Zhu Z"
rs1837253-?	5E-22	-	NR	-	-	-	TSLP,BCLAF1P1	"Nonatopic asthma"	asthma	-	GCST009845	5:111066174	31669095	"Zhu Z"
rs76072474-?	2E-8	-	NR	-	-	-	GPANK1	"Nonatopic asthma"	asthma	-	GCST009845	6:31663557	31669095	"Zhu Z"
rs3130490-?	5E-10	-	NR	-	-	-	VWA7	"Nonatopic asthma"	asthma	-	GCST009845	6:31771343	31669095	"Zhu Z"
rs140302846-?	1E-15	-	NR	-	-	-	HLA-DRB9,HLA-DRA	"Nonatopic asthma"	asthma	-	GCST009845	6:32455739	31669095	"Zhu Z"
rs9268813-?	8E-14	-	NR	-	-	-	HLA-DRA,HLA-DRB9	"Nonatopic asthma"	asthma	-	GCST009845	6:32456817	31669095	"Zhu Z"
rs9268848-?	3E-20	-	NR	-	-	-	HLA-DRB9	"Nonatopic asthma"	asthma	-	GCST009845	6:32461526	31669095	"Zhu Z"
rs140545087-?	3E-10	-	NR	-	-	-	BRD2,HLA-DOA	"Nonatopic asthma"	asthma	-	GCST009845	6:32992717	31669095	"Zhu Z"
rs6899623-?	1E-12	-	NR	-	-	-	BACH2	"Nonatopic asthma"	asthma	-	GCST009845	6:90276840	31669095	"Zhu Z"
rs9271365-?	7E-35	-	NR	-	-	-	HLA-DRB1,HLA-DQA1	"Nonatopic asthma"	asthma	-	GCST009845	6:32619017	31669095	"Zhu Z"
rs2746115-?	8E-9	-	NR	-	-	-	TSBP1,TSBP1-AS1	"Nonatopic asthma"	asthma	-	GCST009845	6:32319552	31669095	"Zhu Z"
rs9272105-?	5E-12	-	NR	-	-	-	HLA-DQA1	"Nonatopic asthma"	asthma	-	GCST009845	6:32632222	31669095	"Zhu Z"
rs12663317-?	6E-12	-	NR	-	-	-	HLA-DQB2,HLA-DOB	"Nonatopic asthma"	asthma	-	GCST009845	6:32775050	31669095	"Zhu Z"
rs2760995-?	6E-11	-	NR	-	-	-	HLA-DRB1,HLA-DQA1	"Nonatopic asthma"	asthma	-	GCST009845	6:32606581	31669095	"Zhu Z"
rs6689-?	7E-11	-	NR	-	-	-	HLA-DQB1,HLA-DQB1-AS1	"Nonatopic asthma"	asthma	-	GCST009845	6:32659923	31669095	"Zhu Z"
rs28688825-?	1E-28	-	NR	-	-	-	HLA-DQA1,HLA-DRB1	"Nonatopic asthma"	asthma	-	GCST009845	6:32619380	31669095	"Zhu Z"
rs112796209-?	1E-10	-	NR	-	-	-	HLA-DRB1	"Nonatopic asthma"	asthma	-	GCST009845	6:32581754	31669095	"Zhu Z"
chr6:32623277-?	5E-10	-	NR	-	-	-	-	"Nonatopic asthma"	asthma	-	GCST009845	-	31669095	"Zhu Z"
rs9275570-?	3E-18	-	NR	-	-	-	HLA-DQB3,MTCO3P1	"Nonatopic asthma"	asthma	-	GCST009845	6:32710422	31669095	"Zhu Z"
rs112430285-?	8E-12	-	NR	-	-	-	HLA-DRB1,HLA-DQA1	"Nonatopic asthma"	asthma	-	GCST009845	6:32616103	31669095	"Zhu Z"
rs11964504-?	3E-8	-	NR	-	-	-	HLA-DPA1,HLA-DOA	"Nonatopic asthma"	asthma	-	GCST009845	6:33015971	31669095	"Zhu Z"
rs10486391-?	4E-9	-	NR	-	-	-	ITGB8	"Nonatopic asthma"	asthma	-	GCST009845	7:20336395	31669095	"Zhu Z"
rs10244416-?	2E-8	-	NR	-	-	-	EEF1A1P27,ITGB8	"Nonatopic asthma"	asthma	-	GCST009845	7:20536128	31669095	"Zhu Z"
rs73033536-?	3E-8	-	NR	-	-	-	CARD11,SDK1-AS1	"Nonatopic asthma"	asthma	-	GCST009845	7:3110249	31669095	"Zhu Z"
rs2001628-?	6E-15	-	NR	-	-	-	RPL13AP18,RNU6-1213P	"Nonatopic asthma"	asthma	-	GCST009845	8:80390804	31669095	"Zhu Z"
rs12379291-?	2E-8	-	NR	-	-	-	ERMP1	"Nonatopic asthma"	asthma	-	GCST009845	9:5840749	31669095	"Zhu Z"
rs7851246-?	2E-23	-	NR	-	-	-	UHRF2,TPD52L3	"Nonatopic asthma"	asthma	-	GCST009845	9:6362365	31669095	"Zhu Z"
rs146597587-?	4E-11	-	NR	-	-	-	IL33	"Nonatopic asthma"	asthma	-	GCST009845	9:6255967	31669095	"Zhu Z"
rs992969-?	2E-37	-	NR	-	-	-	IL33,GTF3AP1	"Nonatopic asthma"	asthma	-	GCST009845	9:6209697	31669095	"Zhu Z"
rs76962799-?	5E-15	-	NR	-	-	-	RANBP6,GTF3AP1	"Nonatopic asthma"	asthma	-	GCST009845	9:6187132	31669095	"Zhu Z"
