riskAllele	pValue	pValueAnnotation	riskFrequency	orValue	beta	ci	mappedGenes	traitName	efoTraits	bgTraits	accessionId	locations	pubmedId	author
chr6:29558785-A	7E-108	-	NR	2.114	-	[1.978-2.26]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr6:30064745-C	2E-113	-	NR	2.114	-	[1.982-2.256]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr6:28939145-G	1E-101	-	NR	2.116	-	[1.976-2.266]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr6:28828294-C	4E-117	-	NR	2.13	-	[1.997-2.272]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr6:30202510-G	4E-125	-	NR	2.156	-	[2.023-2.296]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr6:29388554-G	3E-114	-	NR	2.161	-	[2.022-2.31]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr6:30569095-A	4E-132	-	NR	2.162	-	[2.033-2.3]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr6:30685004-T	2E-133	-	NR	2.169	-	[2.04-2.308]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr6:32836793-A	9E-273	-	NR	2.243	-	[2.145-2.346]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr6:30387407-G	2E-151	-	NR	2.262	-	[2.128-2.404]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr21:44998426-T	6E-10	-	NR	2.265	-	[1.749-2.933]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr6:30801949-T	1E-271	-	NR	2.377	-	[2.265-2.494]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr6:31395249-T	3E-279	-	NR	2.421	-	[2.307-2.542]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr6:31517324-C	2E-308	-	NR	2.557	-	[2.438-2.682]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr6:31135418-G	2E-219	-	NR	2.568	-	[2.423-2.723]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr6:46032617-T	9E-6	-	NR	2.674	-	[1.734-4.124]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr6:32978829-C	9E-202	-	NR	2.699	-	[2.531-2.878]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr6:31635993-G	1E-302	-	NR	2.713	-	[2.574-2.86]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr2:25772946-T	8E-6	-	NR	1.864	-	[1.418-2.451]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr6:26732200-G	1E-79	-	NR	1.92	-	[1.794-2.054]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr2:60197190-T	1E-14	-	NR	1.981	-	[1.665-2.358]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr6:25710343-A	9E-70	-	NR	1.985	-	[1.839-2.141]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr6:30964532-T	2E-202	-	NR	1.987	-	[1.901-2.077]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr6:25513951-A	3E-65	-	NR	1.998	-	[1.845-2.163]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr6:27883876-G	2E-102	-	NR	1.998	-	[1.876-2.128]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr6:25822433-T	1E-71	-	NR	2.0	-	[1.853-2.157]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr6:25929860-A	7E-73	-	NR	2.007	-	[1.86-2.164]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr6:27523520-A	2E-96	-	NR	2.009	-	[1.882-2.146]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr6:26073147-A	5E-74	-	NR	2.014	-	[1.868-2.172]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr6:26199675-T	3E-79	-	NR	2.023	-	[1.88-2.177]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr18:58518360-A	3E-8	-	NR	2.028	-	[1.58-2.602]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr6:27174125-T	9E-87	-	NR	2.048	-	[1.907-2.199]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr6:27349237-A	1E-88	-	NR	2.05	-	[1.911-2.2]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr6:27624224-T	4E-90	-	NR	2.05	-	[1.912-2.199]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr6:28594470-T	3E-93	-	NR	2.051	-	[1.915-2.197]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr18:58389479-T	2E-7	-	NR	2.051	-	[1.568-2.681]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr6:26316067-A	3E-83	-	NR	2.052	-	[1.908-2.207]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr6:28309894-G	3E-92	-	NR	2.053	-	[1.915-2.2]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr6:26463346-T	6E-87	-	NR	2.055	-	[1.914-2.208]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr6:26935600-T	3E-87	-	NR	2.055	-	[1.914-2.207]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr6:27731058-T	6E-91	-	NR	2.056	-	[1.917-2.204]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr6:26581807-T	1E-87	-	NR	2.06	-	[1.918-2.213]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr6:28429899-A	8E-94	-	NR	2.061	-	[1.924-2.208]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr6:31799896-TA	4E-282	-	NR	3.076	-	[2.893-3.27]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr6:31951083-G	1E-283	-	NR	3.097	-	[2.912-3.294]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr6:32061428-A	7E-285	-	NR	3.116	-	[2.93-3.315]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr6:32234432-C	1E-305	-	NR	3.251	-	[3.056-3.458]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr21:41956642-A	2E-7	-	NR	3.264	-	[2.097-5.082]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr20:4377254-C	4E-6	-	NR	3.403	-	[2.021-5.731]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr6:33647094-C	1E-96	-	NR	3.465	-	[3.083-3.894]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr6:33489728-A	2E-108	-	NR	3.764	-	[3.347-4.233]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr6:33387741-T	2E-108	-	NR	3.776	-	[3.357-4.248]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr19:35897277-T	2E-6	-	NR	3.883	-	[2.209-6.826]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr8:76353999-T	4E-6	-	NR	5.092	-	[2.55-10.17]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr6:32405601-T	4E-308	-	NR	6.977	-	[6.304-7.722]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr3:27921000-G	1E-8	-	NR	4.263	-	[2.595-7.005]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr1:182869236-T	4E-8	-	NR	4.545	-	[2.653-7.787]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr18:21507398-C	2E-8	-	NR	4.641	-	[2.706-7.96]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr3:114257954-T	5E-8	-	NR	5.021	-	[2.815-8.955]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr8:20451062-T	8E-9	-	NR	5.251	-	[2.986-9.233]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr6:46032617-T	2E-8	-	NR	5.689	-	[3.094-10.46]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr16:51887655-C	2E-9	-	NR	5.751	-	[3.246-10.19]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr10:60664647-C	2E-8	-	NR	6.359	-	[3.331-12.14]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr21:41956642-A	4E-9	-	NR	6.443	-	[3.463-11.99]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr7:48863732-T	5E-8	-	NR	6.485	-	[3.318-12.68]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr1:102495801-A	3E-8	-	NR	6.545	-	[3.363-12.74]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr10:120940685-A	2E-8	-	NR	6.866	-	[3.513-13.42]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr14:21746775-T	3E-9	-	NR	8.093	-	[4.06-16.13]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr20:4377254-C	3E-9	-	NR	8.113	-	[4.07-16.17]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr19:36633617-A	4E-8	-	NR	8.326	-	[3.917-17.7]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr19:36013582-T	1E-8	-	NR	9.465	-	[4.375-20.48]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr2:217759606-C	4E-8	-	NR	10.27	-	[4.486-23.51]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr1:221898846-A	3E-8	-	NR	10.39	-	[4.534-23.79]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr19:37034392-G	3E-8	-	NR	10.42	-	[4.553-23.86]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr4:105683278-T	2E-8	-	NR	11.22	-	[4.828-26.05]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr15:46441258-T	4E-9	-	NR	11.31	-	[5.049-25.34]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr8:76353999-T	1E-8	-	NR	12.22	-	[5.17-28.87]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr1:78372988-C	3E-8	-	NR	13.8	-	[5.457-34.89]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr6:8311442-T	6E-9	-	NR	14.63	-	[5.921-36.17]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr6:32535377-A	2E-306	-	NR	0.113	-	[0.1008-0.1266]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr6:32911694-G	6E-63	-	NR	2.858	-	[2.528-3.232]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr18:69571112-T	1E-10	-	NR	2.858	-	[2.076-3.935]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr14:96458513-A	1E-8	-	NR	2.907	-	[2.017-4.19]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr6:31508681-A	3E-80	-	NR	2.956	-	[2.643-3.306]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr16:61597297-G	8E-9	-	NR	2.981	-	[2.057-4.322]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr7:117532167-A	2E-8	-	NR	3.107	-	[2.09-4.619]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr6:31628361-G	3E-89	-	NR	3.135	-	[2.803-3.505]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr6:31799896-TA	2E-90	-	NR	3.155	-	[2.822-3.527]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr6:32096949-C	1E-90	-	NR	3.16	-	[2.826-3.533]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr6:31902549-A	9E-92	-	NR	3.179	-	[2.844-3.555]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr6:32809144-C	9E-89	-	NR	3.209	-	[2.862-3.598]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr6:32334605-T	4E-102	-	NR	3.342	-	[2.993-3.732]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr18:58518360-A	5E-9	-	NR	3.355	-	[2.235-5.034]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr6:32231204-T	4E-106	-	NR	3.398	-	[3.045-3.791]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr6:32469977-A	4E-108	-	NR	3.448	-	[3.09-3.849]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr19:47871241-T	2E-8	-	NR	3.448	-	[2.241-5.304]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr11:78403273-T	5E-9	-	NR	3.45	-	[2.279-5.222]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr21:44998426-T	8E-9	-	NR	3.472	-	[2.274-5.301]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr6:32698749-T	7E-110	-	NR	3.482	-	[3.12-3.886]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr2:25865493-C	5E-9	-	NR	3.521	-	[2.308-5.372]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr18:58389479-T	5E-10	-	NR	3.772	-	[2.485-5.727]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr4:24259293-G	4E-8	-	NR	3.831	-	[2.375-6.182]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr1:63633409-G	2E-8	-	NR	3.839	-	[2.4-6.141]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr15:74624584-T	3E-9	-	NR	3.956	-	[2.515-6.221]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr11:33955292-G	2E-9	-	NR	4.077	-	[2.572-6.463]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr12:65543332-G	1E-9	-	NR	1.199	-	[1.131-1.272]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr19:31157758-C	4E-16	-	NR	1.2	-	[1.148-1.254]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr1:37781423-G	6E-16	-	NR	1.207	-	[1.153-1.263]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr4:92954497-G	7E-9	-	NR	1.218	-	[1.139-1.302]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr8:56693303-ATT	4E-10	-	NR	1.219	-	[1.146-1.297]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr7:129949957-T	5E-12	-	NR	1.227	-	[1.158-1.3]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr7:44959149-C	4E-15	-	NR	1.23	-	[1.168-1.295]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr1:37891198-C	1E-19	-	NR	1.243	-	[1.186-1.303]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr3:57259774-G	4E-16	-	NR	1.26	-	[1.192-1.333]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr9:20324372-G	7E-23	-	NR	1.263	-	[1.206-1.323]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr12:65644210-C	1E-14	-	NR	1.291	-	[1.21-1.377]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr6:26835246-C	8E-26	-	NR	1.316	-	[1.25-1.385]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr15:27596077-C	2E-20	-	NR	1.331	-	[1.253-1.414]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr2:137009624-A	2E-26	-	NR	1.335	-	[1.266-1.408]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr2:134538048-C	3E-52	-	NR	1.398	-	[1.339-1.459]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr2:134722410-G	3E-57	-	NR	1.414	-	[1.355-1.476]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr2:134845031-T	1E-58	-	NR	1.419	-	[1.36-1.481]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr2:134947988-G	1E-73	-	NR	1.481	-	[1.42-1.546]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr18:69405649-G	1E-6	-	NR	1.657	-	[1.349-2.034]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr6:27063201-C	3E-96	-	NR	1.725	-	[1.638-1.816]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr16:9864106-C	9E-10	-	NR	1.728	-	[1.451-2.057]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr14:96458513-A	9E-7	-	NR	1.74	-	[1.395-2.17]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr9:5703334-T	4E-10	-	NR	1.765	-	[1.477-2.11]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr6:33160210-C	2E-151	-	NR	1.774	-	[1.699-1.851]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr6:25365660-T	5E-41	-	NR	1.798	-	[1.65-1.959]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr6:32684938-A	2E-308	-	NR	0.2943	-	[0.2761-0.3136]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr6:31275040-A	2E-286	-	NR	0.4354	-	[0.4162-0.4554]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr2:135859184-C	1E-121	-	NR	0.5905	-	[0.5651-0.6171]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr2:135671796-C	6E-117	-	NR	0.5974	-	[0.5718-0.6242]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr2:135149518-G	1E-116	-	NR	0.5995	-	[0.5739-0.6263]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr2:135571320-T	7E-114	-	NR	0.603	-	[0.5772-0.63]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr2:135403522-G	2E-113	-	NR	0.6048	-	[0.579-0.6317]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr2:136026774-G	1E-91	-	NR	0.6281	-	[0.6006-0.657]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr2:135265228-T	2E-75	-	NR	0.644	-	[0.6144-0.6749]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr2:136221960-G	2E-73	-	NR	0.6755	-	[0.6474-0.7047]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr6:29683408-G	2E-60	-	NR	0.6795	-	[0.6489-0.7117]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr6:29949300-A	2E-44	-	NR	0.7186	-	[0.6861-0.7526]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr11:18269981-G	3E-39	-	NR	0.7426	-	[0.7103-0.7764]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr4:137228466-C	1E-20	-	NR	0.7649	-	[0.7229-0.8093]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr3:57373867-G	6E-17	-	NR	0.7655	-	[0.719-0.815]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr2:41913324-A	2E-28	-	NR	0.7827	-	[0.7494-0.8174]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr10:131361823-G	5E-12	-	NR	0.8072	-	[0.7595-0.8578]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr1:151853237-G	4E-19	-	NR	0.8166	-	[0.7811-0.8537]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr14:22383427-T	8E-13	-	NR	0.8318	-	[0.7909-0.8749]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr3:64734347-C	1E-16	-	NR	0.8347	-	[0.7997-0.8713]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr11:68326963-A	2E-12	-	NR	0.8486	-	[0.8105-0.8885]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr5:6893947-A	8E-7	-	NR	1.158	-	[1.092-1.227]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
